product_id,pair_id,product_name,category,subcategory,brand,gender_target,price,size,normalized_price_per_unit,retailer,description,ingredients
P00421_F,PAIR00421,Levi's Jeans - Women - 36,Clothing,Jeans,Levi'S,Women,4831.07,36.0,4831.07,BigBasket,Lightweight Jeans from Levi's — dermatologist tested.,
P00422_M,PAIR00422,Reebok T-Shirt - Men - L,Clothing,T-Shirt,Reebok,Men,1622.42,1.0,1622.42,RelianceDigital,Advanced formula T-Shirt by Reebok for long-lasting performance.,
P00422_F,PAIR00422,Dettol Handwash - Women - 500,Hygiene,Handwash,Dettol,Women,462.36,500.0,462.36,Ajio,Dettol Handwash for everyday use — nourishes and protects.,"Glycerin, Coconut Oil, Vitamin E, Panthenol"
P00423_M,PAIR00423,Olay Face Wash - Men - 50 - limited edition,Personal Care,Face Wash,Olay,Men,223.86,50.0,223.86,PharmEasy,Lightweight Face Wash from Olay — dermatologist tested.,"Dimethicone, Retinol, Fragrance, Coconut Oil, Tea Tree Oil, Shea Butter"
P00423_F,PAIR00423,Olay Face Wash - Women - 50 - limited edition,Personal Care,Face Wash,Olay,Women,494.0,50.0,494.0,PharmEasy,Advanced formula Face Wash by Olay for long-lasting performance.,"Cocamidopropyl Betaine, Water, Fragrance, Cetyl Alcohol"
P00424_M,PAIR00424,neutrogena Formals for Men 9pcs,Footwear,Formals,Neutrogena,Men,4706.87,9.0,4706.87,PharmEasy,Neutrogena Formals formulated for daily use. Enriched with essential ingredients. Designed for men.,
P00424_F,PAIR00424,neutrogena Formals for Women 9count,Footwear,Formals,Neutrogena,Women,4723.74,9.0,4723.74,Croma,Neutrogena Formals formulated for daily use. Enriched with essential ingredients. Designed for women.,"Shea Butter, Paraben, Sodium Laureth Sulfate, Fragrance, Vitamin E"
P00425_M,PAIR00425,Park Avenue Perfume - Men - 100,Personal Care,Perfume,Park Avanue,Men,3637.0,100.0,3637.0,Myntra,Park Avenue Perfume for everyday use — nourishes and protects.,"Sodium Laureth Sulfate, Vitamin E, Salicylic Acid, Coconut Oil"
P00425_F,PAIR00425,Park Avenue Perfume - Women - 100,Personal Care,Perfume,Park Avanue,Women,4682.0,100.0,4682.0,Myntra,Advanced formula Perfume by Park Avenue for long-lasting performance. - offer,"Shea Butter, Paraben, Water, Niacinamide, Sodium Chloride"
P00426_M,PAIR00426,Colgate Toothpaste for Men 100g,Hygiene,Toothpaste,Colgate,Men,161.0,100.0,1.61,Nykaa,Colgate Toothpaste formulated for daily use. Enriched with essential ingredients. Designed for men.,"Niacinamide, Water, Shea Butter, Vitamin E"
P00426_F,PAIR00426,colgate toothpaste for women 100g,Hygiene,Toothpaste,Colgate,Women,185.0,100.0,1.85,Amazon.in,Colgate Toothpaste formulated for daily use. Enriched with essential ingredients. Designed for women.,"Niacinamide, Water, Shea Butter, Vitamin E"
P00427_M,PAIR00427,GILLETTE Shaving Foam for Men 50pcs,Hygiene,Shaving Foam,Gillette,Men,474.76,50.0,474.76,HealthKart,Gillette Shaving Foam formulated for daily use. Enriched with essential ingredients. Designed for men. - best seller,"Sodium Laureth Sulfate, Fragrance, Salicylic Acid"
P00427_F,PAIR00427,gillette shaving foam for women 50count,Hygiene,Shaving Foam,Gillette,Women,533.0,50.0,533.0,RelianceDigital,gillette shaving foam formulated for daily use. enriched with essential ingredients. designed for women.,"Sodium Laureth Sulfate, Fragrance, Salicylic Acid"
P00428_M,PAIR00428,puma socks - men - 3,Clothing,Socks,Puma,Men,294.0,3.0,294.0,PharmEasy,Puma Socks for everyday use — nourishes and protects.,
P00428_F,PAIR00428,Puma Socks - Women - 3,Clothing,Socks,Puma,Women,503.94,3.0,503.94,BigBasket,Advanced formula Socks by Puma for long-lasting performance.,
P00429_M,PAIR00429,mamaearth shampoo for men 650pcs,Personal Care,Shampoo,Mamaearth,Men,205.62,650.0,205.62,HealthKart,Mamaearth Shampoo formulated for daily use. Enriched with essential ingredients. Designed for men.,"Shea Butter, Paraben, Keratin, Cetyl Alcohol, Water"
P00429_F,PAIR00429,mamaearth Shampoo for Women 650pcs,Personal Care,Shampoo,Mamaearth,Women,715.0,650.0,715.0,Amazon.in,Mamaearth Shampoo formulated for daily use. Enriched with essential ingredients. Designed for women.,"Keratin, Cetyl Alcohol, Fragrance, Vitamin E"
P00430_M,PAIR00430,neutrogena sunscreen - men - 650,Personal Care,Sunscreen,Neutrogena,Men,415.0,650.0,415.0,Myntra,neutrogena presents a gentle sunscreen with enriched ingredients.,"Niacinamide, Coconut Oil, Paraben, Cocamidopropyl Betaine, Sodium Laureth Sulfate, Salicylic Acid"
P00430_F,PAIR00430,Neutrogena Sunscreen - Women - 650,Personal Care,Sunscreen,Neutrogena,Women,194.15,650.0,194.15,BigBasket,Neutrogena Sunscreen for everyday use — nourishes and protects.,"Dimethicone, Aloe Vera, Sodium Chloride, Tea Tree Oil, Niacinamide, Sodium Laureth Sulfate"
P00431_M,PAIR00431,Uniqlo India Hoodie for Men XL,Clothing,Hoodie,Uniqlo,Men,3829.0,1.0,3829.0,BigBasket,Uniqlo Hoodie formulated for daily use. Enriched with essential ingredients. Designed for men.,"Salicylic Acid, Niacinamide, Panthenol"
P00431_F,PAIR00431,Uniqlo India Hoodie for Women XL,Clothing,Hoodie,Uniqlo,Women,2603.0,1.0,2603.0,Flipkart,Uniqlo Hoodie formulated for daily use. Enriched with essential ingredients. Designed for women.,"Water, Retinol, Salicylic Acid, Cocamidopropyl Betaine"
P00432_M,PAIR00432,Ponds Moisturizer - Men - 150,Personal Care,Moisturizer,Ponds,Men,2184.0,150.0,2184.0,HealthKart,Ponds Moisturizer for everyday use — nourishes and protects.,"Vitamin E, Glycerin, Niacinamide, Tea Tree Oil, Coconut Oil"
P00432_F,PAIR00432,Ponds Moisturizer - Women - 150,Personal Care,Moisturizer,Ponds,Women,2588.79,150.0,2588.79,HealthKart,Ponds Moisturizer for everyday use — nourishes and protects.,"Vitamin E, Glycerin, Niacinamide, Tea Tree Oil, Coconut Oil"
P00433_M,PAIR00433,Olay Face Wash for Men 150count,Personal Care,Face Wash,Olay,Men,127.0,150.0,127.0,Ajio,Olay Face Wash formulated for daily use. Enriched with essential ingredients. Designed for men. - offer,"Paraben, Water, Vitamin E"
P00433_F,PAIR00433,Olay Face Wash for Women 150pcs,Personal Care,Face Wash,Olay,Women,158.0,150.0,158.0,Croma,Olay Face Wash formulated for daily use. Enriched with essential ingredients. Designed for women.,"Paraben, Water, Vitamin E"
P00434_M,PAIR00434,Dettol India Handwash for Men 500pcs,Hygiene,Handwash,Dettol,Men,122.0,500.0,122.0,PharmEasy,dettol handwash formulated for daily use. enriched with essential ingredients. designed for men.,"Niacinamide, Chamomile Extract, Coconut Oil, Paraben, Sodium Chloride"
P00434_F,PAIR00434,Dettol India Handwash for Women 500pcs,Hygiene,Handwash,Dettol,Women,131.0,500.0,131.0,PharmEasy,Dettol Handwash formulated for daily use. Enriched with essential ingredients. Designed for women.,"Niacinamide, Chamomile Extract, Coconut Oil, Paraben, Sodium Chloride"
P00435_M,PAIR00435,levi's t-shirt for men m,Clothing,T-Shirt,Levi'S,Men,1971.0,1.0,1971.0,Amazon.in,Levi's T-Shirt formulated for daily use. Enriched with essential ingredients. Designed for men.,"Aloe Vera, Niacinamide"
P00435_F,PAIR00435,levi's t-shirt for women m,Clothing,T-Shirt,Levi'S,Women,2213.0,1.0,2213.0,Croma,Levi's T-Shirt formulated for daily use. Enriched with essential ingredients. Designed for women.,"Aloe Vera, Niacinamide"
P00436_M,PAIR00436,neutrogena formals for men 6pcs,Footwear,Formals,Neutrogena,Men,5099.0,6.0,5099.0,Nykaa,Neutrogena Formals formulated for daily use. Enriched with essential ingredients. Designed for men. - best seller,"Water, Dimethicone"
P00436_F,PAIR00436,neutrogena Formals for Women 6count,Footwear,Formals,Neutrogena,Women,5495.0,6.0,5495.0,Nykaa,Neutrogena Formals formulated for daily use. Enriched with essential ingredients. Designed for women.,"Water, Dimethicone"
P00437_M,PAIR00437,adidas hoodie for men s pack,Clothing,Hoodie,Adidas,Men,1604.0,,,Ajio,Adidas Hoodie formulated for daily use. Enriched with essential ingredients. Designed for men.,"Water, Chamomile Extract"
P00437_F,PAIR00437,Adidas Hoodie for Women S pack,Clothing,Hoodie,Adidas,Women,2339.52,,,Amazon.in,Adidas Hoodie formulated for daily use. Enriched with essential ingredients. Designed for women. - best seller,"Paraben, Sodium Laureth Sulfate, Glycerin, Panthenol"
P00438_M,PAIR00438,dettol handwash for men 500ml,Hygiene,Handwash,Dettol,Men,133.0,500.0,0.27,Croma,Dettol Handwash formulated for daily use. Enriched with essential ingredients. Designed for men.,"Glycerin, Fragrance, Cetyl Alcohol, Niacinamide, Sodium Laureth Sulfate"
P00438_F,PAIR00438,Olay Hoodie offer,Footwear,Hoodie,Olay,Women,7670.97,200.0,7670.97,Amazon.in,Gentle daily care product for all skin types.,"Paraben, Water, Aloe Vera, Vitamin E"
P00439_M,PAIR00439,Vaseline Lotion for Men 400g,Personal Care,Lotion,Vaseline,Men,468.0,400.0,1.17,Nykaa,Vaseline Lotion formulated for daily use. Enriched with essential ingredients. Designed for men.,"Retinol, Keratin, Dimethicone"
P00439_F,PAIR00439,vaseline lotion for women 400g,Personal Care,Lotion,Vaseline,Women,243.0,400.0,0.61,Amazon.in,Vaseline Lotion formulated for daily use. Enriched with essential ingredients. Designed for women.,
P00440_M,PAIR00440,ADIDAS Hoodie for Men XL,Clothing,Hoodie,Adidas,Men,2869.0,1.0,2869.0,Amazon.in,Adidas Hoodie formulated for daily use. Enriched with essential ingredients. Designed for men.,"Sodium Chloride, Retinol, Aloe Vera, Dimethicone"
P00440_F,PAIR00440,adidas hoodie for women xl,Clothing,Hoodie,Adidas,Women,3181.0,1.0,3181.0,BigBasket,Adidas Hoodie formulated for daily use. Enriched with essential ingredients. Designed for women.,
P00441_M,PAIR00441,dettol Handwash for Men 500ml,Hygiene,Handwash,Dettol,Men,415.0,500.0,0.83,Flipkart,Dettol Handwash formulated for daily use. Enriched with essential ingredients. Designed for men.,"Paraben, Sodium Laureth Sulfate, Coconut Oil"
P00441_F,PAIR00441,Olay Hoodie offer,Footwear,Hoodie,Olay,Women,7670.97,200.0,7670.97,Amazon.in,Gentle daily care product for all skin types.,"Paraben, Water, Aloe Vera, Vitamin E"
P00442_M,PAIR00442,gillette Shaving Foam for Men 150pcs,Hygiene,Shaving Foam,Gillette,Men,164.0,150.0,164.0,Nykaa,Gillette Shaving Foam formulated for daily use. Enriched with essential ingredients. Designed for men.,"Paraben, Salicylic Acid, Glycerin, Dimethicone"
P00442_F,PAIR00442,Gillette Shaving Foam for Women 150count,Hygiene,Shaving Foam,Gillette,Women,489.0,150.0,489.0,Flipkart,gillette shaving foam formulated for daily use. enriched with essential ingredients. designed for women.,"Aloe Vera, Vitamin E, Water, Retinol, Coconut Oil"
P00443_M,PAIR00443,uniqlo hoodie - men - l,Clothing,Hoodie,Uniqlo,Men,3584.0,1.0,3584.0,BigBasket,Lightweight Hoodie from Uniqlo — dermatologist tested.,
P00443_F,PAIR00443,Uniqlo Hoodie - Women - L,Clothing,Hoodie,Uniqlo,Women,2568.31,1.0,2568.31,Croma,Uniqlo presents a gentle Hoodie with enriched ingredients.,
P00444_M,PAIR00444,dove conditioner for men 400count,Personal Care,Conditioner,Dove,Men,628.9,400.0,628.9,Croma,Dove Conditioner formulated for daily use. Enriched with essential ingredients. Designed for men.,"Retinol, Fragrance, Chamomile Extract, Vitamin E"
P00444_F,PAIR00444,Dove Conditioner for Women 400count,Personal Care,Conditioner,Dove,Women,940.0,400.0,940.0,Flipkart,Dove Conditioner formulated for daily use. Enriched with essential ingredients. Designed for women.,"Aloe Vera, Panthenol"
P00445_M,PAIR00445,sensodyne Vitamins for Men 60pcs,Health,Vitamins,Sensodyne,Men,1285.0,60.0,1285.0,PharmEasy,Sensodyne Vitamins formulated for daily use. Enriched with essential ingredients. Designed for men. - offer,"Glycerin, Paraben, Retinol, Chamomile Extract, Niacinamide"
P00445_F,PAIR00445,Nike Shower Gel pack of 2,Shaving,Shower Gel,Nike,Women,3683.75,400.0,3683.75,Amazon.in,Perfect for gifting.,"Vitamin E, Aloe Vera"
P00446_M,PAIR00446,Nivea Shaving Foam - Men - 150ml,Shaving,Shaving Foam,Nivea,Men,382.6,150.0,382.6,Croma,Nivea Shaving Foam for everyday use — nourishes and protects.,
P00446_F,PAIR00446,Nivea Shaving Foam - Women - 150ml,Shaving,Shaving Foam,Nivea,Women,375.5,150.0,375.5,Croma,Nivea Shaving Foam for everyday use — nourishes and protects.,
P00447_M,PAIR00447,Nivea Shaving Foam - Men - 50ml,Shaving,Shaving Foam,Nivea,Men,216.9,50.0,216.9,Myntra,Nivea Shaving Foam for everyday use — nourishes and protects.,
P00447_F,PAIR00447,Nivea Shaving Foam - Women - 50ml,Shaving,Shaving Foam,Nivea,Women,221.23,50.0,221.23,Myntra,Nivea Shaving Foam for everyday use — nourishes and protects.,
P00448_M,PAIR00448,puma socks for men 5l,Clothing,Socks,Puma,Men,272.25,5000.0,0.05,Myntra,Puma Socks formulated for daily use. Enriched with essential ingredients. Designed for men. - best seller,"Retinol, Sodium Chloride, Sodium Laureth Sulfate"
P00448_F,PAIR00448,Puma Socks for Women 5L,Clothing,Socks,Puma,Women,242.0,5000.0,0.05,Nykaa,Puma Socks formulated for daily use. Enriched with essential ingredients. Designed for women.,"Sodium Laureth Sulfate, Coconut Oil, Glycerin, Keratin"
P00449_M,PAIR00449,neutrogena moisturizer - men - 150,Personal Care,Moisturizer,Neutrogena,Men,587.0,150.0,587.0,Flipkart,Lightweight Moisturizer from Neutrogena — dermatologist tested.,"Dimethicone, Retinol, Panthenol, Tea Tree Oil"
P00449_F,PAIR00449,Neutrogena Moisturizer - Women - 150,Personal Care,Moisturizer,Neutrogena,Women,862.0,150.0,862.0,Flipkart,Neutrogena presents a gentle Moisturizer with enriched ingredients.,"Aloe Vera, Glycerin, Niacinamide"
P00450_M,PAIR00450,Mamaearth Body Wash for Men 500L,Personal Care,Body Wash,Mamaearth,Men,146.56,500000.0,0.0,BigBasket,Mamaearth Body Wash formulated for daily use. Enriched with essential ingredients. Designed for men. - offer,"Panthenol, Cocamidopropyl Betaine, Paraben"
P00450_F,PAIR00450,mamaearth body wash for women 500l,Personal Care,Body Wash,Mamaearth,Women,492.5,500000.0,0.0,RelianceDigital,mamaearth body wash formulated for daily use. enriched with essential ingredients. designed for women.,"Chamomile Extract, Shea Butter"
P00451_M,PAIR00451,Himalaya Handwash,Shaving,Handwash,Himalaya,Men,4299.11,5.0,859.82,HealthKart,,"Tea Tree Oil, Fragrance"
P00451_F,PAIR00451,Nike T-Shirt for Women XL pack,Clothing,T-Shirt,Nike,Women,851.8,,,Nykaa,Nike T-Shirt formulated for daily use. Enriched with essential ingredients. Designed for women.,"Coconut Oil, Sodium Chloride, Salicylic Acid"
P00452_M,PAIR00452,L'Oréal Chocolate,Health,Chocolate,L'Oréal,Men,5224.14,100000.0,0.05,Nykaa,Moisturizing formula with essential oils.,
P00452_F,PAIR00452,GILLETTE Shaving Foam for Women 250count,Hygiene,Shaving Foam,Gillette,Women,357.69,250.0,357.69,PharmEasy,Gillette Shaving Foam formulated for daily use. Enriched with essential ingredients. Designed for women.,"Vitamin E, Sodium Laureth Sulfate, Cetyl Alcohol"
P00453_M,PAIR00453,himalaya Soap for Men 100ml,Personal Care,Soap,Himalaya,Men,109.0,100.0,1.09,Nykaa,Himalaya Soap formulated for daily use. Enriched with essential ingredients. Designed for men.,"Keratin, Cocamidopropyl Betaine, Water"
P00453_F,PAIR00453,Himalaya Soap for Women 100ml,Personal Care,Soap,Himalaya,Women,145.29,100.0,1.45,BigBasket,Himalaya Soap formulated for daily use. Enriched with essential ingredients. Designed for women. - offer,"Keratin, Niacinamide, Coconut Oil, Aloe Vera"
P00454_M,PAIR00454,Puma Sneakers,Shaving,Sneakers,Puma,Men,2820.03,400.0,7.05,PharmEasy,,"Tea Tree Oil, Water, Vitamin E"
P00454_F,PAIR00454,Dove Conditioner for Women 400count,Personal Care,Conditioner,Dove,Women,940.0,400.0,940.0,Flipkart,Dove Conditioner formulated for daily use. Enriched with essential ingredients. Designed for women.,"Aloe Vera, Panthenol"
P00455_M,PAIR00455,sensodyne vitamins for men 60count,Health,Vitamins,Sensodyne,Men,384.92,60.0,384.92,PharmEasy,Sensodyne Vitamins formulated for daily use. Enriched with essential ingredients. Designed for men.,"Shea Butter, Fragrance, Coconut Oil, Sodium Laureth Sulfate, Glycerin"
P00455_F,PAIR00455,Nike Shower Gel pack of 2,Shaving,Shower Gel,Nike,Women,3683.75,400.0,3683.75,Amazon.in,Perfect for gifting.,"Vitamin E, Aloe Vera"
P00456_M,PAIR00456,Nike Moisturizer buy now,Health,Moisturizer,Nike,Men,1606.19,400.0,1606.19,Nykaa,Moisturizing formula with essential oils.,
P00456_F,PAIR00456,nike Hoodie for Women M,Clothing,Hoodie,Nike,Women,1602.0,1.0,1602.0,Nykaa,Nike Hoodie formulated for daily use. Enriched with essential ingredients. Designed for women.,"Sodium Chloride, Niacinamide, Dimethicone, Aloe Vera"
P00457_M,PAIR00457,Nivea Sandals for Men 9ml,Footwear,Sandals,Nivea,Men,2010.0,9.0,223.33,HealthKart,Nivea Sandals formulated for daily use. Enriched with essential ingredients. Designed for men. - limited edition,"Aloe Vera, Keratin, Vitamin E, Tea Tree Oil"
P00457_F,PAIR00457,NIVEA Sandals for Women 9ml,Footwear,Sandals,Nivea,Women,1838.0,9.0,204.22,Ajio,nivea sandals formulated for daily use. enriched with essential ingredients. designed for women.,"Chamomile Extract, Cetyl Alcohol, Glycerin"
P00458_M,PAIR00458,Dove Face Wash - Men - 100,Personal Care,Face Wash,Dove,Men,464.0,100.0,464.0,Croma,Dove Face Wash for everyday use — nourishes and protects. - offer,"Niacinamide, Aloe Vera, Glycerin, Dimethicone, Vitamin E"
P00458_F,PAIR00458,Dove Face Wash - Women - 100,Personal Care,Face Wash,Dove,Women,152.0,100.0,152.0,Nykaa,Lightweight Face Wash from Dove — dermatologist tested.,"Sodium Chloride, Vitamin E, Panthenol, Cocamidopropyl Betaine"
P00459_M,PAIR00459,Garnier Shampoo - Men - 350,Personal Care,Shampoo,Garnier,Men,417.34,350.0,1.19,Nykaa,Lightweight Shampoo from Garnier — dermatologist tested.,"Cocamidopropyl Betaine, Water, Glycerin, Tea Tree Oil, Panthenol"
P00459_F,PAIR00459,garnier shampoo - women - 350,Personal Care,Shampoo,Garnier,Women,456.38,350.0,1.3,Croma,Lightweight Shampoo from Garnier — dermatologist tested. - offer,"Cocamidopropyl Betaine, Water, Glycerin, Tea Tree Oil, Panthenol"
P00460_M,PAIR00460,colgate toothbrush - men - 200,Personal Care,Toothbrush,Colgate,Men,126.01,200.0,0.63,BigBasket,Colgate Toothbrush for everyday use — nourishes and protects.,"Niacinamide, Paraben, Sodium Chloride, Retinol, Water"
P00460_F,PAIR00460,Dove Moisturizer - Women - 50ml,Personal Care,Moisturizer,Dove,Women,611.77,50.0,611.77,Croma,Dove Moisturizer for everyday use — nourishes and protects.,"Salicylic Acid, Aloe Vera, Panthenol, Fragrance"
P00461_M,PAIR00461,Puma Vitamins for Men 60count,Health,Vitamins,Puma,Men,674.0,60.0,674.0,Croma,Puma Vitamins formulated for daily use. Enriched with essential ingredients. Designed for men. - limited edition,"Sodium Chloride, Vitamin E, Retinol"
P00461_F,PAIR00461,Puma Vitamins for Women 60count,Health,Vitamins,Puma,Women,779.0,60.0,779.0,BigBasket,Puma Vitamins formulated for daily use. Enriched with essential ingredients. Designed for women.,"Sodium Chloride, Vitamin E, Retinol"
P00462_M,PAIR00462,nike Hoodie for Men M pack,Clothing,Hoodie,Nike,Men,1586.0,,,RelianceDigital,Nike Hoodie formulated for daily use. Enriched with essential ingredients. Designed for men.,"Sodium Chloride, Niacinamide, Dimethicone, Aloe Vera"
P00462_F,PAIR00462,Nike Hoodie for Women M pack,Clothing,Hoodie,Nike,Women,3032.0,,,Flipkart,Nike Hoodie formulated for daily use. Enriched with essential ingredients. Designed for women.,"Retinol, Sodium Chloride, Tea Tree Oil, Chamomile Extract"
P00463_M,PAIR00463,Olay Conditioner for Men 100pcs,Personal Care,Conditioner,Olay,Men,621.01,100.0,621.01,HealthKart,Olay Conditioner formulated for daily use. Enriched with essential ingredients. Designed for men.,"Water, Aloe Vera, Keratin"
P00463_F,PAIR00463,olay conditioner for women 100count,Personal Care,Conditioner,Olay,Women,724.0,100.0,724.0,RelianceDigital,Olay Conditioner formulated for daily use. Enriched with essential ingredients. Designed for women.,"Water, Aloe Vera, Keratin"
P00464_M,PAIR00464,forest essentials sandals for men 7count,Footwear,Sandals,Forest Essentials,Men,1295.0,7.0,1295.0,PharmEasy,Forest Essentials Sandals formulated for daily use. Enriched with essential ingredients. Designed for men.,"Chamomile Extract, Paraben, Cetyl Alcohol, Glycerin, Coconut Oil"
P00464_F,PAIR00464,Forest Essentials Sandals for Women 7count,Footwear,Sandals,Forest Essentials,Women,1459.0,7.0,1459.0,HealthKart,Forest Essentials Sandals formulated for daily use. Enriched with essential ingredients. Designed for women. - limited edition,"Chamomile Extract, Paraben, Cetyl Alcohol, Glycerin, Coconut Oil"
P00465_M,PAIR00465,Mamaearth Conditioner - Men - 200 - limited edition,Personal Care,Conditioner,Mamaearth,Men,885.0,200.0,4.42,Flipkart,Mamaearth presents a gentle Conditioner with enriched ingredients.,"Glycerin, Coconut Oil, Chamomile Extract, Sodium Laureth Sulfate, Dimethicone"
P00465_F,PAIR00465,Mamaearth Conditioner - Women - 200 - limited edition,Personal Care,Conditioner,Mamaearth,Women,790.14,200.0,3.95,Myntra,Mamaearth Conditioner for everyday use — nourishes and protects.,"Sodium Chloride, Glycerin, Salicylic Acid, Panthenol"
P00466_M,PAIR00466,ponds Moisturizer for Men 50count,Personal Care,Moisturizer,Ponds,Men,1275.0,50.0,1275.0,Flipkart,Ponds Moisturizer formulated for daily use. Enriched with essential ingredients. Designed for men.,"Dimethicone, Fragrance, Paraben, Shea Butter"
P00466_F,PAIR00466,ponds moisturizer for women 50count,Personal Care,Moisturizer,Ponds,Women,2102.61,50.0,2102.61,HealthKart,ponds moisturizer formulated for daily use. enriched with essential ingredients. designed for women.,"Cetyl Alcohol, Fragrance"
P00467_M,PAIR00467,Levi's Jeans for Men 36,Clothing,Jeans,Levi'S,Men,1925.0,36.0,1925.0,BigBasket,Levi's Jeans formulated for daily use. Enriched with essential ingredients. Designed for men.,"Salicylic Acid, Coconut Oil"
P00467_F,PAIR00467,Levi's Jeans for Women 36,Clothing,Jeans,Levi'S,Women,2066.92,36.0,2066.92,Ajio,Levi's Jeans formulated for daily use. Enriched with essential ingredients. Designed for women.,"Salicylic Acid, Coconut Oil"
P00468_M,PAIR00468,gillette shaving foam for men 150g,Hygiene,Shaving Foam,Gillette,Men,243.59,150.0,1.62,BigBasket,Gillette Shaving Foam formulated for daily use. Enriched with essential ingredients. Designed for men.,"Shea Butter, Cocamidopropyl Betaine"
P00468_F,PAIR00468,Gillette Shaving Foam for Women 150g,Hygiene,Shaving Foam,Gillette,Women,310.0,150.0,2.07,RelianceDigital,gillette shaving foam formulated for daily use. enriched with essential ingredients. designed for women.,"Shea Butter, Cocamidopropyl Betaine"
P00469_M,PAIR00469,levi's jeans - men - 30,Clothing,Jeans,Levi'S,Men,2868.0,30.0,2868.0,RelianceDigital,Levi's Jeans for everyday use — nourishes and protects.,
P00469_F,PAIR00469,Levi's Jeans - Women - 30,Clothing,Jeans,Levi'S,Women,1153.23,30.0,1153.23,HealthKart,Levi's Jeans for everyday use — nourishes and protects.,
P00470_M,PAIR00470,Dove Deodorant - Men - 100ml,Personal Care,Deodorant,Dove,Men,444.71,100.0,444.71,HealthKart,Dove Deodorant for everyday use — nourishes and protects.,"Coconut Oil, Sodium Laureth Sulfate, Fragrance, Vitamin E, Paraben, Niacinamide"
P00470_F,PAIR00470,Neutrogena Moisturizer - Women - 150,Personal Care,Moisturizer,Neutrogena,Women,862.0,150.0,862.0,Flipkart,Neutrogena presents a gentle Moisturizer with enriched ingredients.,"Aloe Vera, Glycerin, Niacinamide"
P00471_M,PAIR00471,Levi's Jeans for Men 36 pack,Clothing,Jeans,Levi'S,Men,1476.0,36.0,,Flipkart,Levi's Jeans formulated for daily use. Enriched with essential ingredients. Designed for men.,"Keratin, Vitamin E, Water"
P00471_F,PAIR00471,levi's jeans for women 36 pack,Clothing,Jeans,Levi'S,Women,1855.0,36.0,,Myntra,Levi's Jeans formulated for daily use. Enriched with essential ingredients. Designed for women.,"Chamomile Extract, Keratin, Aloe Vera, Coconut Oil, Cetyl Alcohol"
P00472_M,PAIR00472,adidas vitamins for men 60g,Health,Vitamins,Adidas,Men,1848.76,60.0,30.81,HealthKart,Adidas Vitamins formulated for daily use. Enriched with essential ingredients. Designed for men. - best seller,"Fragrance, Keratin, Paraben"
P00472_F,PAIR00472,Adidas Vitamins for Women 60g,Health,Vitamins,Adidas,Women,1159.0,60.0,19.32,Myntra,Adidas Vitamins formulated for daily use. Enriched with essential ingredients. Designed for women. - limited edition,"Keratin, Shea Butter"
P00473_M,PAIR00473,uniqlo socks for men 3pcs,Clothing,Socks,Uniqlo,Men,465.15,3.0,465.15,Nykaa,Uniqlo Socks formulated for daily use. Enriched with essential ingredients. Designed for men.,"Shea Butter, Dimethicone, Cocamidopropyl Betaine, Keratin"
P00473_F,PAIR00473,UNIQLO Socks for Women 3count,Clothing,Socks,Uniqlo,Women,485.0,3.0,485.0,BigBasket,Uniqlo Socks formulated for daily use. Enriched with essential ingredients. Designed for women.,"Shea Butter, Dimethicone, Cocamidopropyl Betaine, Keratin"
P00474_M,PAIR00474,NIVEA Shaving Foam for Men 150pcs,Hygiene,Shaving Foam,Nivea,Men,409.4,150.0,409.4,BigBasket,Nivea Shaving Foam formulated for daily use. Enriched with essential ingredients. Designed for men.,"Cetyl Alcohol, Vitamin E"
P00474_F,PAIR00474,NIVEA Shaving Foam for Women 150count,Hygiene,Shaving Foam,Nivea,Women,483.0,150.0,483.0,BigBasket,Nivea Shaving Foam formulated for daily use. Enriched with essential ingredients. Designed for women. - offer,"Cetyl Alcohol, Vitamin E"
P00475_M,PAIR00475,uniqlo t-shirt - men - m,Clothing,T-Shirt,Uniqlo,Men,744.0,1.0,744.0,Amazon.in,Lightweight T-Shirt from Uniqlo — dermatologist tested. - limited edition,
P00475_F,PAIR00475,Uniqlo T-Shirt - Women - M,Clothing,T-Shirt,Uniqlo,Women,1654.27,1.0,1654.27,Croma,Lightweight T-Shirt from Uniqlo — dermatologist tested.,
P00476_M,PAIR00476,Reebok Sneakers for Men 11pcs,Footwear,Sneakers,Reebok,Men,2808.22,11.0,2808.22,Myntra,Reebok Sneakers formulated for daily use. Enriched with essential ingredients. Designed for men.,"Sodium Chloride, Fragrance, Water"
P00476_F,PAIR00476,Reebok Sneakers for Women 11count,Footwear,Sneakers,Reebok,Women,2905.0,11.0,2905.0,RelianceDigital,Reebok Sneakers formulated for daily use. Enriched with essential ingredients. Designed for women. - offer,"Sodium Chloride, Fragrance, Water"
P00477_M,PAIR00477,Uniqlo Socks - Men - 5,Clothing,Socks,Uniqlo,Men,462.85,5.0,462.85,HealthKart,Uniqlo Socks for everyday use — nourishes and protects.,
P00477_F,PAIR00477,Forest Essentials Body Oil - Women - 650 - limited edition,Personal Care,Body Oil,Forest Essentials,Women,705.0,650000.0,0.0,Nykaa,Lightweight Body Oil from Forest Essentials — dermatologist tested. - best seller,"Cocamidopropyl Betaine, Panthenol, Keratin"
P00478_M,PAIR00478,uniqlo hoodie - men - xl,Clothing,Hoodie,Uniqlo,Men,1636.31,1.0,1636.31,Nykaa,Lightweight Hoodie from Uniqlo — dermatologist tested. - best seller,
